A,B
0.4593012246757829,42.89150045165253
-0.16575001151995883,102.6927339298499
0.4626808930441805,7.888108048058716
,59.23421589932991
1.1056011856661498,24.70107714540033
1.149067976523484,87.26742564718177
0.728885739374393,6.555636943917143
,8.976538301508855
0.5835566961175034,9.33919088935916
0.8823409287772623,20.380052221622964
0.38006993445397436,3.6267218909026244
0.9088053994383744,47.33967175471776
,44.879715995910395
-0.014311363798061305,6.720285793767679
,78.55986900142025
,12.851301047982814
-1.5611273323287551,77.94460368450999
0.5777126492775432,151.6808520165261
0.653064678413851,268.48320565203187
0.5769856755144863,59.47674303048329
0.37356254602342504,12.389737930052208
0.5006189412391913,10.340515921522966
0.4911029897983333,48.08399264783624
0.5886552709323234,34.49158062667065
0.34951136063273247,251.3779012486849
0.7282647890799595,80.00887047397177
0.5210082339894604,36.87246222110317
0.26321124705067583,44.71096861749202
0.5054883995789476,22.036471907039584
0.01947449095151799,370.89379382053727
0.09996739661142054,161.0209176903397
0.9733195003493503,13.09757728242891
1.3181379062721585,25.062052937016308
0.37745821006386904,67.5678733895898
1.4070624042953392,7.663529678598479
-0.30227139071351333,201.3387417032392
0.6701232138300637,10.85062111589738
0.39379306640439926,119.99883969403066
0.5902210833543614,132.00994144651017
0.5689768668128801,186.39881638412038
1.0707122243208054,19.02961968953608
0.4834138024977885,300.8131313724096
0.661536655569034,30.128831211888297
-0.7304211069577743,23.286779963863506
1.4491424214672795,350.0104356845659
1.2562553870329554,361.9175933435044
1.2020619919562083,46.86240227234422
0.09172141673616713,15.20759184729812
1.1263318461273464,196.80499596928374
0.3895541739575371,41.23861834261988
0.020817816550177035,216.91702123272103
1.0179493122639123,201.7512281460557
0.821955327506668,230.86171358705752
0.6607094055158131,40.94015759667206
,46.380744495194776
1.0095595096013312,265.8693553323324
-0.9988072437879758,26.814598921592438
-0.17114402796026917,64.18455539758511
1.238733001400609,197.0494106407743
-1.8753498921457683,84.44476942400655
0.4288576772573156,170.3932058374499
0.824658108816743,149.21015009418798
0.5393401961995746,218.22925528775033
1.712721065515324,295.13790878722284
0.558669552535563,63.48553868677158
1.0323291533232848,309.13837487776505
0.5989051587413206,314.2439842752755
1.0591180448738986,57.79760727309847
0.5688230922148553,47.747135245671444
0.5883591004718487,129.38199546310756
1.033193798453225,8.232188212241589
1.0187393333529133,50.72933992640977
1.350870808582925,44.79662043666308
0.6807693507602092,227.43291276573646
0.5091309231662092,87.09528374019241
0.7189976152927117,39.87470911085462
1.0203016300511234,14.331677173061877
0.9726379969483191,90.4983839100283
-0.8034222854048615,34.512647699496114
-1.4618665476307358,208.2236396109461
0.70000626634289,58.93995311286683
0.46973683436528535,354.0774200111674
0.31963637985890964,18.2736154140206
0.7125128769084702,23.135938342864662
1.301125672748875,162.04067362189016
0.9095011374408399,71.98527821556688
0.8870259429820636,16.28682617435712
-1.284108869202927,10.56544631689083
1.1260413080006337,93.36952241394646
0.46046098032548205,73.21370341398114
0.6150220948078707,25.42334895124059
1.3569989629480506,14.049431088534174
0.5718883587635718,247.98500914199946
0.7114432427426112,62.85134848563791
0.418024352157721,239.64723627094358
-0.011093083858836951,225.9429804526961
-0.06913550109004798,202.78945559911736
0.8256910523864464,183.0925174398207
0.5844267793839252,112.20992031824575
1.288551486677129,8.098788896567747
-1.7021224397419594,132.45626463244562
0.21839145240392438,69.06392727078072
1.19460330879913,57.359495337290056
0.40995393851903,8.002129593056935
1.502091082318042,142.2396430926837
0.3866427637102268,30.33026149129585
0.9213067270656682,364.0211339617345
1.0657514613508263,312.7911324859607
1.1983724650188377,33.10561295873764
0.08766103261070524,71.61407102685502
0.9531724463498493,9.382405717521259
0.7414694600508533,66.64859727735012
1.0673684423009735,31.86716097090414
1.2334988816634713,31.92436129590447
0.5470944277140406,36.5370244225003
-0.30492536342012294,113.35542886476063
0.9772917638617469,22.5393332851953
,1035.0811701356388
,534.5916238412999
,313.7690613609975
,34.6023204864379
,370.60275590158
,599.7068888474813
,929.9597951889351
,24.30611204110184
,22.114352644548187
,68.2647518408528
,131.11027196803445
,102.97330597963528
,44.661115136344804
,29.176750391316393
,39.43725662539213
,53.7738570471527
,24.933205850416556
,1070.9270621352644
,165.11473110111467
,795.2605196834161
,44.838231121633804
,231.0579401547862
,99.25045536114426
,273.62171181686864
,21.9121118078117
,377.67738276276344
,231.95673599967816
,253.2758508152392
,104.42120298409
,148.11738936496542
,271.1664938162086
,535.2865221640341
,36.740092878350914
,148.64645687285758
,57.653369779960684
,652.9860541967341
,178.27134335328432
,239.51313791927336
,45.18510671782002
,713.510025895005
,239.4824543945149
,278.9968428601978
,88.68314662055523
,593.9882115259786
,966.300998191396
,435.9185628043552
,1058.27456381104
,215.93700801838168
,56.582997319247134
,43.26663957044094
,28.994676674160285
,1047.5155785112565
,659.614146471271
,311.5281230019311
,184.75613071428708
,63.59987028224376
,123.28860930023711
,416.52780773171156
,22.065756968105106
,25.307391499619808
,534.3098491021016
,217.2890608769126
,178.0867271165909
,47.376050544787624
,203.6156128066923
,731.3869890520057
,186.77404096713067
,723.7679625974042
,314.40896606598295
,228.18861997703735
,87.6555447140764
,29.03665784842285
,414.1459784746596
,558.6462944681251
,217.879512551904
,599.4513611360302
,760.410859779928
,70.09150642187875
,209.44538683329114
,40.78620160244321
,276.132857119389
,64.72509280968372
,129.70921125317417
,71.41125707671523
,103.1514456896511
,24.167629286271303
,25.90146074067612
,50.58845817611347
,458.5769034376051
,447.65269452284605
,50.618334817137665
,694.144683912799
,37.744194995591336
,43.71921867082096
,149.86399617284476
,97.02570895060293
,28.20712970249388
,672.7538381962253
,76.22614309793316
,885.2025368910074
