A,B
0.348889364574154,6.571827851031552
0.45805926043528855,5.095396757391549
0.783994086529544,5.0192714451615705
1.1246675745424428,2.5954285652085725
1.2720442750405077,2.2848473972447323
0.45238980987880584,3.2631664002288963
1.0175966820625386,4.5905619004713945
1.8208011988591886,5.588900451858673
2.3991432905426264,5.564521684214662
2.2543977200808367,5.013726231678373
1.882739900066047,5.102133827518695
1.7824154002213761,6.84086913245431
2.968912625989038,3.1635605808263945
1.4845202369038364,5.410535187604827
1.0255357421650526,4.14081040096837
2.6625117830434846,5.173973248320867
2.1860799405422253,7.1819731686053085
2.3966545696688857,5.646953141952183
4.166521491032595,4.4889930086386185
0.5164356012248634,4.3584226146893705
1.8169219042855593,5.877803046112637
2.5308208291374843,3.2792590174672966
3.0289525700997544,4.458503726298992
2.1836224246083735,6.320891791153749
1.969387293579072,5.776893638623808
2.7060238911262893,6.718346419196845
1.7288951458632966,6.296861246385373
1.9352972678281288,3.547767979156942
3.448160246829132,4.29552357938121
2.4756687301095024,5.615130501575592
1.5400907629925604,5.083086038411871
0.11962625429933826,5.577026373870446
2.377839045234213,3.2624387674019766
4.139824050325608,4.816965088084461
3.5870468169196297,4.7196011771127555
1.002545808640201,6.364128592253673
3.211633496935756,5.541408218112756
0.5423990189260943,5.81409263630626
2.6483421420383317,4.907548406509899
2.4202810608236143,5.587467422422511
1.3525731723476897,5.517746824466633
0.4689343882946453,5.863287255349394
1.9784337689567877,4.481893830213221
1.5553587612287876,2.9550789136305866
1.8962566568445725,4.809497291911147
3.6820897209726375,4.912514503223946
4.480694265600029,4.101426154508492
1.8547758726141368,6.344586390721938
2.372640927317934,5.405355781887142
-0.2802382581660652,6.79314053784093
2.6366234036725427,5.567534906043488
2.3748733335353753,5.480887550778324
2.1793226326821533,4.257150702655057
1.5568974826091257,5.553872317760107
-0.7852961789588382,4.491324707000468
0.6502904438462802,5.401883784218491
2.3563799838514274,5.066003322938236
1.5562468573587078,4.788161174830003
2.4542094657884097,4.831089210556776
0.21163261838450897,5.16133484982976
-0.16683174043669702,4.192613183853989
2.31246719221659,4.529873131296146
1.773005341774459,6.269197827340632
2.9162511810631164,5.593726781430522
3.620361072471919,3.1636319469517784
1.9587687023730436,4.906025639849635
1.6147548324941847,3.213129567909272
1.1720516254084603,3.061896767717087
3.421854052095542,5.012780058195269
2.6647350126625886,2.3356016487104365
1.0293815577228136,4.870210853664802
0.7731398506284033,3.9238645579058224
0.9542452798919996,4.9197166205403375
2.7415822992392442,4.1034693997980956
1.23413897639097,5.465436165974322
3.9449886035995805,3.8718445350123396
2.2421713225153352,4.135934877490619
-0.367120202163266,6.4358896515649775
1.6317058014132848,6.121826987682738
2.0133864232588294,5.785639845366043
0.08477161128987976,5.333800615184636
3.1084284207522295,3.9754562854707336
1.4943276562803585,6.470874278752623
1.5876613059878435,5.309628089900724
2.6730842351991164,4.58487919419844
2.883282464185977,4.318049557483246
0.9861810861563662,4.254140467586958
2.164554133402412,6.01661754653773
1.8136232939116315,6.61704910478635
3.2450057234838887,3.6639118920429605
1.541726036533163,4.5787628736482
3.1275563344150017,4.427549117613475
0.6152471593623245,5.079475361818845
0.9902247951991625,6.613860115205769
2.259978139765402,4.463135406315523
1.2831920317159637,3.848705537897649
2.222081175995235,6.323882719380347
3.518430297271793,4.875786410574409
1.671636155580457,4.852114088394875
0.83758808077229,4.969941541587026
2.9358248654467802,4.720702827766885
0.63012458470761,5.5439580536972635
2.639204211530958,4.411766483977038
2.1971059297230724,4.7213014751807645
2.1217929256452615,4.21979627981261
1.1372245700465233,6.6517077545587195
,5.492288083694091
,7.760175747859428
,6.939803465618817
,5.272418908176931
,5.871671682953487
,5.518979433585047
,8.608312062717001
,5.685015787075196
,5.446472483322784
,6.251669419549174
,4.474586550061043
,6.499776740660365
,4.4367916482296
,6.834642799558418
,5.118909994200603
,5.085951669237403
,6.65206907108416
,5.507431114982954
,5.80559762047448
,6.317230515424562
,8.142805242117703
,4.2884766324442065
,7.958822031225767
,4.9284279297321465
,6.354803901375235
,4.779508668516857
,7.391444574977246
,6.714424657710822
,5.8003424603148295
,7.020647821999873
,5.274606863978747
,6.665229345023533
,5.868434305191279
,7.185466653175588
,4.587430854789807
,7.206309909859785
,6.240275931680631
,4.984081477899136
,3.901974309135324
,4.274916049596578
,4.90786286427313
,6.309676928782856
,5.750421245344559
,6.396469158801251
,7.478629708780471
,5.094114532677041
,5.087788408050537
,5.579121289616994
,4.910412975763106
,4.612360260317256
,6.923936521925371
,5.615340418770489
,5.6739816481537035
,5.4137741670885555
,3.5043785264121317
,6.47037772719047
,3.7193147379898317
,6.774092094279427
,6.392464474319356
,6.492625040992027
,6.375011473736389
,5.665114225933573
,6.004488538008041
,6.151302186018359
,4.435698831631285
,6.627771966480636
,6.603526289568323
,6.720268253524501
,3.7023299992341276
,6.082642492335648
,5.845236424617016
,7.907000944675306
,4.640822610427745
,5.700203328627131
,6.727084377652181
,4.934741091682964
,5.399123569652473
,5.352880712704657
,5.164593337895681
,5.643397962140385
,7.350191098774398
,6.026667947886902
,8.008517898048357
,4.872127936107814
,9.036887581615975
,5.452049646840607
,5.631261870873634
,5.27946591753709
,6.006935321269794
,5.054232848111998
,6.189026820507322
,6.4272774864078
,5.048693098882537
,4.669322315987025
,4.127304911048958
,6.649342273564517
,6.958239367550857
,6.465291971811579
,4.215439339530108
,6.284964332231905
